C25	01/F	01/F-FTG.	300	600	33	1980	3961	32	2	0	3	0	0	0	0	0	0	8300	10	150
C26	03/F	03/F-02/F	250	750	25	1301	3903	32	1	0	3	0	0	0	0	0	0	8250	10	150
C26	02/F	02/F-01/F	250	750	25	469	1406	25	1	0	2	0	0	0	0	0	0	8250	10	150
C26	01/F	01/F-GF/F	250	750	25	469	1406	25	1	0	2	0	0	0	0	0	0	8250	10	150
C26	GF/F	GF/F-FTG.	250	750	25	469	1406	25	1	0	2	0	0	0	0	0	0	8250	10	150
C27	10/F	10/F-09/F	500	720	25	1180	1700	25	2	0	2	0	0	0	0	0	0	8300	10	150
C27	09/F	09/F-08/F	500	720	33	1180	1700	25	2	0	2	0	0	0	0	0	0	8300	10	150
C27	08/F	08/F-07/F	500	720	33	1180	1700	25	2	0	2	0	0	0	0	0	0	8300	10	150
C27	07/F	07/F-06/F	500	720	33	1180	1700	25	2	0	2	0	0	0	0	0	0	8300	10	150
C27	06/F	06/F-05/F	500	720	33	1986	2860	25	3	0	4	0	0	0	0	0	0	8300	10	150
C27	05/F	05/F-04/F	500	720	33	3196	4602	25	4	0	6	0	0	0	0	0	0	8300	10	150
C27	04/F	04/F-03/F	500	720	33	4405	6343	32	3	0	5	0	0	0	0	0	0	8300	10	150
C27	03/F	03/F-02/F	850	850	33	2890	2890	25	4	0	4	0	0	0	0	0	0	8300	10	150
C27	02/F	02/F-FTG.	850	850	33	2890	2890	25	4	0	4	0	0	0	0	0	0	8300	10	150
C28	09/F	09/F-08/F	650	650	25	7485	7485	32	6	0	6	0	0	0	0	0	0	8300	10	150
C28	08/F	08/F-07/F	650	650	33	1690	1690	25	2	0	2	0	0	0	0	0	0	8300	10	150
C28	07/F	07/F-06/F	650	650	33	1690	1690	25	2	0	2	0	0	0	0	0	0	8300	10	150
C28	06/F	06/F-05/F	650	650	33	1690	1690	25	2	0	2	0	0	0	0	0	0	8300	10	150
C28	05/F	05/F-04/F	650	650	33	1690	1690	25	2	0	2	0	0	0	0	0	0	8300	10	150
C28	04/F	04/F-03/F	650	650	33	1690	1690	25	2	0	2	0	0	0	0	0	0	8300	10	150
C28	03/F	03/F-02/F	850	850	33	2890	2890	25	4	0	4	0	0	0	0	0	0	8300	10	150
C28	02/F	02/F-FTG.	850	850	25	3613	3613	25	4	0	4	0	0	0	0	0	0	8300	10	150
C28A	09/F	09/F-08/F	720	600	25	8188	6824	32	6	0	5	0	0	0	0	0	0	8300	10	150
C28A	08/F	08/F-07/F	720	600	33	1885	1571	25	3	0	2	0	0	0	0	0	0	8300	10	150
C28A	07/F	07/F-06/F	720	600	33	1885	1571	25	3	0	2	0	0	0	0	0	0	8300	10	150
C28A	06/F	06/F-05/F	720	600	33	1885	1571	25	3	0	2	0	0	0	0	0	0	8300	10	150
C28A	05/F	05/F-04/F	720	600	33	1885	1571	25	3	0	2	0	0	0	0	0	0	8300	10	150
C28A	04/F	04/F-03/F	720	600	33	7721	6434	32	6	0	5	0	0	0	0	0	0	8300	10	150
C28A	03/F	03/F-02/F	850	850	33	2890	2890	25	4	0	4	0	0	0	0	0	0	8300	10	150
C28A	02/F	02/F-FTG.	850	850	25	3613	3613	25	4	0	4	0	0	0	0	0	0	8300	10	150
C29	03/F	03/F-02/F	250	870	25	684	2380	25	1	0	3	0	0	0	0	0	0	8250	10	150
C29	02/F	02/F-01/F	250	870	25	485	1690	25	1	0	2	0	0	0	0	0	0	8250	10	150
C29	01/F	01/F-GF/F	250	870	25	485	1690	25	1	0	2	0	0	0	0	0	0	8250	10	150
C29	GF/F	GF/F-FTG.	250	870	25	485	1690	25	1	0	2	0	0	0	0	0	0	8250	10	150
C30	09/F	09/F-08/F	850	850	25	3601	3601	25	4	0	4	0	0	0	0	0	0	8300	10	150
C30	08/F	08/F-07/F	750	750	33	2250	2250	25	3	0	3	0	0	0	0	0	0	8300	10	150
C30	07/F	07/F-06/F	750	750	33	2565	2565	25	3	0	3	0	0	0	0	0	0	8300	10	150
C30	06/F	06/F-05/F	750	750	33	4114	4114	25	5	0	5	0	0	0	0	0	0	8300	10	150
C30	05/F	05/F-04/F	750	750	33	5667	5667	25	7	0	7	0	0	0	0	0	0	8300	10	150
C30	04/F	04/F-03/F	750	750	33	7209	7209	32	5	0	5	0	0	0	0	0	0	8300	10	150
C30	03/F	03/F-02/F	850	850	33	5093	5093	25	6	0	6	0	0	0	0	0	0	8300	10	150
C30	02/F	02/F-FTG.	850	850	33	7760	7760	32	6	0	6	0	0	0	0	0	0	8300	10	150
